40	0.236325	0.300830	0.177913	
60	0.096362	0.114063	0.078662	
80	0.007672	0.003071	0.012425	
100	0.002109	0.021265	-0.017493	
120	0.003860	-0.002874	0.011024	
140	0.002559	-0.002907	0.008293	
160	0.002826	-0.011944	0.018148	
180	0.002947	-0.012495	0.018494	
200	0.000286	0.003374	-0.002728	
220	-0.002542	0.005178	-0.010124	
240	0.000700	-0.013077	0.014439	
260	0.002365	0.009693	-0.004745	
280	-0.001488	0.002243	-0.005160	
