0	0	0	0	0	0	0	0	832	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	382805511	
1	0	0	0	0	0	0	0	832	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	382805511	
2	0	0	0	0	0	0	0	832	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	382805511	
3	0	0	0	0	0	0	0	832	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	382805511	
4	0	0	0	0	0	0	0	832	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	382805511	
5	0	0	0	0	0	0	0	832	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	382805511	
6	0	0	0	0	0	0	0	832	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	382805511	
7	0	0	0	0	0	0	0	832	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	382805511	
8	0	0	0	0	0	0	0	832	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	382805511	
9	0	0	0	0	0	0	0	832	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	382805511	
10	0	0	0	0	0	0	0	832	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	382805511	
11	0	0	0	0	0	0	0	832	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	382805511	
12	0	0	0	0	0	0	0	832	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	382805511	
13	0	0	0	0	0	0	0	832	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	382805511	
14	0	0	0	0	0	0	0	832	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	382805511	
15	0	0	0	0	0	0	0	832	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	382805511	
16	0	0	0	0	0	0	0	832	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	382805511	
17	0	0	0	0	0	0	0	832	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	382805511	
18	0	0	0	0	0	0	0	832	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	382805511	
19	0	0	0	0	0	0	0	832	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	382805511	
20	0	0	90	0	0	0	0	832	0	0	0	0	40	38	0	7	38	52	38	0	0	0	52	382805511	
21	0	0	90	0	0	0	0	832	0	0	0	0	40	38	0	7	38	52	38	0	0	0	52	382805511	
22	0	0	90	0	0	0	0	832	0	0	0	0	40	38	0	7	38	52	38	0	0	0	52	382805511	
23	0	0	90	0	0	0	0	832	0	0	0	0	40	38	0	7	38	52	38	0	0	0	52	382805511	
24	0	0	90	0	0	0	0	832	0	0	0	0	40	38	0	7	38	52	38	0	0	0	52	382805511	
25	0	0	90	0	0	0	0	832	0	0	0	0	40	38	0	7	38	52	38	0	0	0	52	382805511	
26	0	0	90	0	0	0	0	832	0	0	0	0	40	38	0	7	38	52	38	0	0	0	52	382805511	
27	0	0	90	0	0	0	0	832	0	0	0	0	40	38	0	7	38	52	38	0	0	0	52	382805511	
28	0	0	90	0	0	0	0	832	0	0	0	0	40	38	0	7	38	52	38	0	0	0	52	382805511	
29	0	0	90	0	0	0	0	832	0	0	0	0	40	38	0	7	38	52	38	0	0	0	52	382805511	
30	0	0	90	0	0	0	0	832	0	0	0	0	40	38	0	7	38	52	38	0	0	0	52	382805511	
31	0	0	90	0	0	0	0	832	0	0	0	0	40	38	0	7	38	52	38	0	0	0	52	382805511	
32	0	0	90	0	0	0	0	832	0	0	0	0	40	38	0	7	38	52	38	0	0	0	52	382805511	
33	0	0	90	0	0	0	0	832	0	0	0	0	40	38	0	7	38	52	38	0	0	0	52	382805511	
34	0	0	90	0	0	0	0	832	0	0	0	0	40	38	0	7	38	52	38	0	0	0	52	382805511	
35	0	0	90	0	0	0	0	832	0	0	0	0	40	38	0	7	38	52	38	0	0	0	52	382805511	
36	0	0	90	0	0	0	0	832	0	0	0	0	40	38	0	7	38	52	38	0	0	0	52	382805511	
37	0	0	90	0	0	0	0	832	0	0	0	0	40	38	0	7	38	52	38	0	0	0	52	382805511	
38	0	0	90	0	0	0	0	832	0	0	0	0	40	38	0	7	38	52	38	0	0	0	52	382805511	
39	0	0	90	0	0	0	0	832	0	0	0	0	40	38	0	7	38	52	38	0	0	0	52	382805511	
40	0	0	119	0	0	0	0	832	20	21	0	0	45	45	21	7	37	53	45	0	0	0	53	382805511	
41	0	0	119	0	0	0	0	832	20	21	0	0	45	45	21	7	37	53	45	0	0	0	53	382805511	
42	0	0	119	0	0	0	0	832	20	21	0	0	45	45	21	7	37	53	45	0	0	0	53	382805511	
43	0	0	119	0	0	0	0	832	20	21	0	0	45	45	21	7	37	53	45	0	0	0	53	382805511	
44	0	0	119	0	0	0	0	832	20	21	0	0	45	45	21	7	37	53	45	0	0	0	53	382805511	
45	0	0	119	0	0	0	0	832	20	21	0	0	45	45	21	7	37	53	45	0	0	0	53	382805511	
46	0	0	119	0	0	0	0	832	20	21	0	0	45	45	21	7	37	53	45	0	0	0	53	382805511	
47	0	0	119	0	0	0	0	832	20	21	0	0	45	45	21	7	37	53	45	0	0	0	53	382805511	
48	0	0	119	0	0	0	0	832	20	21	0	0	45	45	21	7	37	53	45	0	0	0	53	382805511	
49	0	0	119	0	0	0	0	832	20	21	0	0	45	45	21	7	37	53	45	0	0	0	53	382805511	
50	0	0	119	0	0	0	0	832	20	21	0	0	45	45	21	7	37	53	45	0	0	0	53	382805511	
51	0	0	119	0	0	0	0	832	20	21	0	0	45	45	21	7	37	53	45	0	0	0	53	382805511	
52	0	0	119	0	0	0	0	832	20	21	0	0	45	45	21	7	37	53	45	0	0	0	53	382805511	
53	0	0	119	0	0	0	0	832	20	21	0	0	45	45	21	7	37	53	45	0	0	0	53	382805511	
54	0	0	119	0	0	0	0	832	20	21	0	0	45	45	21	7	37	53	45	0	0	0	53	382805511	
55	0	0	119	0	0	0	0	832	20	21	0	0	45	45	21	7	37	53	45	0	0	0	53	382805511	
56	0	0	119	0	0	0	0	832	20	21	0	0	45	45	21	7	37	53	45	0	0	0	53	382805511	
57	0	0	119	0	0	0	0	832	20	21	0	0	45	45	21	7	37	53	45	0	0	0	53	382805511	
58	0	0	119	0	0	0	0	832	20	21	0	0	45	45	21	7	37	53	45	0	0	0	53	382805511	
59	0	0	119	0	0	0	0	832	20	21	0	0	45	45	21	7	37	53	45	0	0	0	53	382805511	
60	0	0	139	0	0	0	0	832	42	44	0	0	47	43	44	7	38	52	43	0	0	0	52	382805511	
61	0	0	139	0	0	0	0	832	42	44	0	0	47	43	44	7	38	52	43	0	0	0	52	382805511	
62	0	0	139	0	0	0	0	832	42	44	0	0	47	43	44	7	38	52	43	0	0	0	52	382805511	
63	0	0	139	0	0	0	0	832	42	44	0	0	47	43	44	7	38	52	43	0	0	0	52	382805511	
64	0	0	139	0	0	0	0	832	42	44	0	0	47	43	44	7	38	52	43	0	0	0	52	382805511	
65	0	0	139	0	0	0	0	832	42	44	0	0	47	43	44	7	38	52	43	0	0	0	52	382805511	
66	0	0	139	0	0	0	0	832	42	44	0	0	47	43	44	7	38	52	43	0	0	0	52	382805511	
67	0	0	139	0	0	0	0	832	42	44	0	0	47	43	44	7	38	52	43	0	0	0	52	382805511	
68	0	0	139	0	0	0	0	832	42	44	0	0	47	43	44	7	38	52	43	0	0	0	52	382805511	
69	0	0	139	0	0	0	0	832	42	44	0	0	47	43	44	7	38	52	43	0	0	0	52	382805511	
70	0	0	139	0	0	0	0	832	42	44	0	0	47	43	44	7	38	52	43	0	0	0	52	382805511	
71	0	0	139	0	0	0	0	832	42	44	0	0	47	43	44	7	38	52	43	0	0	0	52	382805511	
72	0	0	139	0	0	0	0	832	42	44	0	0	47	43	44	7	38	52	43	0	0	0	52	382805511	
73	0	0	139	0	0	0	0	832	42	44	0	0	47	43	44	7	38	52	43	0	0	0	52	382805511	
74	0	0	139	0	0	0	0	832	42	44	0	0	47	43	44	7	38	52	43	0	0	0	52	382805511	
75	0	0	139	0	0	0	0	832	42	44	0	0	47	43	44	7	38	52	43	0	0	0	52	382805511	
76	0	0	139	0	0	0	0	832	42	44	0	0	47	43	44	7	38	52	43	0	0	0	52	382805511	
77	0	0	139	0	0	0	0	832	42	44	0	0	47	43	44	7	38	52	43	0	0	0	52	382805511	
78	0	0	139	0	0	0	0	832	42	44	0	0	47	43	44	7	38	52	43	0	0	0	52	382805511	
79	0	0	139	0	0	0	0	832	42	44	0	0	47	43	44	7	38	52	43	0	0	0	52	382805511	
80	0	0	144	0	0	0	0	832	43	46	0	0	43	47	46	7	39	51	47	0	0	0	51	382805511	
81	0	0	144	0	0	0	0	832	43	46	0	0	43	47	46	7	39	51	47	0	0	0	51	382805511	
82	0	0	144	0	0	0	0	832	43	46	0	0	43	47	46	7	39	51	47	0	0	0	51	382805511	
83	0	0	144	0	0	0	0	832	43	46	0	0	43	47	46	7	39	51	47	0	0	0	51	382805511	
84	0	0	144	0	0	0	0	832	43	46	0	0	43	47	46	7	39	51	47	0	0	0	51	382805511	
85	0	0	144	0	0	0	0	832	43	46	0	0	43	47	46	7	39	51	47	0	0	0	51	382805511	
86	0	0	144	0	0	0	0	832	43	46	0	0	43	47	46	7	39	51	47	0	0	0	51	382805511	
87	0	0	144	0	0	0	0	832	43	46	0	0	43	47	46	7	39	51	47	0	0	0	51	382805511	
88	0	0	144	0	0	0	0	832	43	46	0	0	43	47	46	7	39	51	47	0	0	0	51	382805511	
