0	nan	nan	nan	nan	nan	nan	
1	nan	nan	nan	nan	nan	nan	
2	nan	nan	nan	nan	nan	nan	
3	nan	nan	nan	nan	nan	nan	
4	nan	nan	nan	nan	nan	nan	
5	nan	nan	nan	nan	nan	nan	
6	nan	nan	nan	nan	nan	nan	
7	nan	nan	nan	nan	nan	nan	
8	nan	nan	nan	nan	nan	nan	
9	nan	nan	nan	nan	nan	nan	
10	nan	nan	nan	nan	nan	nan	
11	nan	nan	nan	nan	nan	nan	
12	nan	nan	nan	nan	nan	nan	
13	nan	nan	nan	nan	nan	nan	
14	nan	nan	nan	nan	nan	nan	
15	nan	nan	nan	nan	nan	nan	
16	nan	nan	nan	nan	nan	nan	
17	nan	nan	nan	nan	nan	nan	
18	nan	nan	nan	nan	nan	nan	
19	nan	nan	nan	nan	nan	nan	
20	9.361111	10.638889	8.666667	11.333333	10.055556	9.944444	
21	9.361111	10.638889	8.666667	11.333333	10.055556	9.944444	
22	9.361111	10.638889	8.666667	11.333333	10.055556	9.944444	
23	9.361111	10.638889	8.666667	11.333333	10.055556	9.944444	
24	9.361111	10.638889	8.666667	11.333333	10.055556	9.944444	
25	9.361111	10.638889	8.666667	11.333333	10.055556	9.944444	
26	9.361111	10.638889	8.666667	11.333333	10.055556	9.944444	
27	9.361111	10.638889	8.666667	11.333333	10.055556	9.944444	
28	9.361111	10.638889	8.666667	11.333333	10.055556	9.944444	
29	9.361111	10.638889	8.666667	11.333333	10.055556	9.944444	
30	9.361111	10.638889	8.666667	11.333333	10.055556	9.944444	
31	9.361111	10.638889	8.666667	11.333333	10.055556	9.944444	
32	9.361111	10.638889	8.666667	11.333333	10.055556	9.944444	
33	9.361111	10.638889	8.666667	11.333333	10.055556	9.944444	
34	9.361111	10.638889	8.666667	11.333333	10.055556	9.944444	
35	9.361111	10.638889	8.666667	11.333333	10.055556	9.944444	
36	9.361111	10.638889	8.666667	11.333333	10.055556	9.944444	
37	9.361111	10.638889	8.666667	11.333333	10.055556	9.944444	
38	9.361111	10.638889	8.666667	11.333333	10.055556	9.944444	
39	9.361111	10.638889	8.666667	11.333333	10.055556	9.944444	
40	12.888889	7.111111	12.888889	7.111111	12.888889	7.111111	
41	12.888889	7.111111	12.888889	7.111111	12.888889	7.111111	
42	12.888889	7.111111	12.888889	7.111111	12.888889	7.111111	
43	12.888889	7.111111	12.888889	7.111111	12.888889	7.111111	
44	12.888889	7.111111	12.888889	7.111111	12.888889	7.111111	
45	12.888889	7.111111	12.888889	7.111111	12.888889	7.111111	
46	12.888889	7.111111	12.888889	7.111111	12.888889	7.111111	
47	12.888889	7.111111	12.888889	7.111111	12.888889	7.111111	
48	12.888889	7.111111	12.888889	7.111111	12.888889	7.111111	
49	12.888889	7.111111	12.888889	7.111111	12.888889	7.111111	
50	12.888889	7.111111	12.888889	7.111111	12.888889	7.111111	
51	12.888889	7.111111	12.888889	7.111111	12.888889	7.111111	
52	12.888889	7.111111	12.888889	7.111111	12.888889	7.111111	
53	12.888889	7.111111	12.888889	7.111111	12.888889	7.111111	
54	12.888889	7.111111	12.888889	7.111111	12.888889	7.111111	
55	12.888889	7.111111	12.888889	7.111111	12.888889	7.111111	
56	12.888889	7.111111	12.888889	7.111111	12.888889	7.111111	
57	12.888889	7.111111	12.888889	7.111111	12.888889	7.111111	
58	12.888889	7.111111	12.888889	7.111111	12.888889	7.111111	
59	12.888889	7.111111	12.888889	7.111111	12.888889	7.111111	
60	14.861111	5.138889	15.222222	4.777778	14.500000	5.500000	
61	14.861111	5.138889	15.222222	4.777778	14.500000	5.500000	
62	14.861111	5.138889	15.222222	4.777778	14.500000	5.500000	
63	14.861111	5.138889	15.222222	4.777778	14.500000	5.500000	
64	14.861111	5.138889	15.222222	4.777778	14.500000	5.500000	
65	14.861111	5.138889	15.222222	4.777778	14.500000	5.500000	
66	14.861111	5.138889	15.222222	4.777778	14.500000	5.500000	
67	14.861111	5.138889	15.222222	4.777778	14.500000	5.500000	
68	14.861111	5.138889	15.222222	4.777778	14.500000	5.500000	
69	14.861111	5.138889	15.222222	4.777778	14.500000	5.500000	
70	14.861111	5.138889	15.222222	4.777778	14.500000	5.500000	
71	14.861111	5.138889	15.222222	4.777778	14.500000	5.500000	
72	14.861111	5.138889	15.222222	4.777778	14.500000	5.500000	
73	14.861111	5.138889	15.222222	4.777778	14.500000	5.500000	
74	14.861111	5.138889	15.222222	4.777778	14.500000	5.500000	
75	14.861111	5.138889	15.222222	4.777778	14.500000	5.500000	
76	14.861111	5.138889	15.222222	4.777778	14.500000	5.500000	
77	14.861111	5.138889	15.222222	4.777778	14.500000	5.500000	
78	14.861111	5.138889	15.222222	4.777778	14.500000	5.500000	
79	14.861111	5.138889	15.222222	4.777778	14.500000	5.500000	
80	14.972222	5.027778	15.222222	4.777778	14.722222	5.277778	
81	14.972222	5.027778	15.222222	4.777778	14.722222	5.277778	
82	14.972222	5.027778	15.222222	4.777778	14.722222	5.277778	
83	14.972222	5.027778	15.222222	4.777778	14.722222	5.277778	
84	14.972222	5.027778	15.222222	4.777778	14.722222	5.277778	
85	14.972222	5.027778	15.222222	4.777778	14.722222	5.277778	
86	14.972222	5.027778	15.222222	4.777778	14.722222	5.277778	
87	14.972222	5.027778	15.222222	4.777778	14.722222	5.277778	
88	14.972222	5.027778	15.222222	4.777778	14.722222	5.277778	
89	14.972222	5.027778	15.222222	4.777778	14.722222	5.277778	
90	14.972222	5.027778	15.222222	4.777778	14.722222	5.277778	
91	14.972222	5.027778	15.222222	4.777778	14.722222	5.277778	
92	14.972222	5.027778	15.222222	4.777778	14.722222	5.277778	
93	14.972222	5.027778	15.222222	4.777778	14.722222	5.277778	
94	14.972222	5.027778	15.222222	4.777778	14.722222	5.277778	
95	14.972222	5.027778	15.222222	4.777778	14.722222	5.277778	
96	14.972222	5.027778	15.222222	4.777778	14.722222	5.277778	
97	14.972222	5.027778	15.222222	4.777778	14.722222	5.277778	
98	14.972222	5.027778	15.222222	4.777778	14.722222	5.277778	
99	14.972222	5.027778	15.222222	4.777778	14.722222	5.277778	
100	14.972222	5.027778	15.666667	4.333333	14.277778	5.722222	
101	14.972222	5.027778	15.666667	4.333333	14.277778	5.722222	
102	14.972222	5.027778	15.666667	4.333333	14.277778	5.722222	
103	14.972222	5.027778	15.666667	4.333333	14.277778	5.722222	
104	14.972222	5.027778	15.666667	4.333333	14.277778	5.722222	
105	14.972222	5.027778	15.666667	4.333333	14.277778	5.722222	
106	14.972222	5.027778	15.666667	4.333333	14.277778	5.722222	
107	14.972222	5.027778	15.666667	4.333333	14.277778	5.722222	
108	14.972222	5.027778	15.666667	4.333333	14.277778	5.722222	
109	14.972222	5.027778	15.666667	4.333333	14.277778	5.722222	
110	14.972222	5.027778	15.666667	4.333333	14.277778	5.722222	
111	14.972222	5.027778	15.666667	4.333333	14.277778	5.722222	
112	14.972222	5.027778	15.666667	4.333333	14.277778	5.722222	
113	14.972222	5.027778	15.666667	4.333333	14.277778	5.722222	
114	14.972222	5.027778	15.666667	4.333333	14.277778	5.722222	
115	14.972222	5.027778	15.666667	4.333333	14.277778	5.722222	
116	14.972222	5.027778	15.666667	4.333333	14.277778	5.722222	
117	14.972222	5.027778	15.666667	4.333333	14.277778	5.722222	
118	14.972222	5.027778	15.666667	4.333333	14.277778	5.722222	
119	14.972222	5.027778	15.666667	4.333333	14.277778	5.722222	
120	14.972222	5.027778	15.500000	4.500000	14.444444	5.555556	
121	14.972222	5.027778	15.500000	4.500000	14.444444	5.555556	
122	14.972222	5.027778	15.500000	4.500000	14.444444	5.555556	
123	14.972222	5.027778	15.500000	4.500000	14.444444	5.555556	
124	14.972222	5.027778	15.500000	4.500000	14.444444	5.555556	
125	14.972222	5.027778	15.500000	4.500000	14.444444	5.555556	
126	14.972222	5.027778	15.500000	4.500000	14.444444	5.555556	
127	14.972222	5.027778	15.500000	4.500000	14.444444	5.555556	
128	14.972222	5.027778	15.500000	4.500000	14.444444	5.555556	
129	14.972222	5.027778	15.500000	4.500000	14.444444	5.555556	
130	14.972222	5.027778	15.500000	4.500000	14.444444	5.555556	
131	14.972222	5.027778	15.500000	4.500000	14.444444	5.555556	
132	14.972222	5.027778	15.500000	4.500000	14.444444	5.555556	
133	14.972222	5.027778	15.500000	4.500000	14.444444	5.555556	
134	14.972222	5.027778	15.500000	4.500000	14.444444	5.555556	
135	14.972222	5.027778	15.500000	4.500000	14.444444	5.555556	
136	14.972222	5.027778	15.500000	4.500000	14.444444	5.555556	
137	14.972222	5.027778	15.500000	4.500000	14.444444	5.555556	
138	14.972222	5.027778	15.500000	4.500000	14.444444	5.555556	
139	14.972222	5.027778	15.500000	4.500000	14.444444	5.555556	
140	14.972222	5.027778	15.388889	4.611111	14.555556	5.444444	
141	14.972222	5.027778	15.388889	4.611111	14.555556	5.444444	
142	14.972222	5.027778	15.388889	4.611111	14.555556	5.444444	
143	14.972222	5.027778	15.388889	4.611111	14.555556	5.444444	
144	14.972222	5.027778	15.388889	4.611111	14.555556	5.444444	
145	14.972222	5.027778	15.388889	4.611111	14.555556	5.444444	
146	14.972222	5.027778	15.388889	4.611111	14.555556	5.444444	
147	14.972222	5.027778	15.388889	4.611111	14.555556	5.444444	
148	14.972222	5.027778	15.388889	4.611111	14.555556	5.444444	
149	14.972222	5.027778	15.388889	4.611111	14.555556	5.444444	
150	14.972222	5.027778	15.388889	4.611111	14.555556	5.444444	
151	14.972222	5.027778	15.388889	4.611111	14.555556	5.444444	
152	14.972222	5.027778	15.388889	4.611111	14.555556	5.444444	
153	14.972222	5.027778	15.388889	4.611111	14.555556	5.444444	
154	14.972222	5.027778	15.388889	4.611111	14.555556	5.444444	
155	14.972222	5.027778	15.388889	4.611111	14.555556	5.444444	
156	14.972222	5.027778	15.388889	4.611111	14.555556	5.444444	
157	14.972222	5.027778	15.388889	4.611111	14.555556	5.444444	
158	14.972222	5.027778	15.388889	4.611111	14.555556	5.444444	
159	14.972222	5.027778	15.388889	4.611111	14.555556	5.444444	
160	14.972222	5.027778	15.055556	4.944444	14.888889	5.111111	
161	14.972222	5.027778	15.055556	4.944444	14.888889	5.111111	
162	14.972222	5.027778	15.055556	4.944444	14.888889	5.111111	
163	14.972222	5.027778	15.055556	4.944444	14.888889	5.111111	
164	14.972222	5.027778	15.055556	4.944444	14.888889	5.111111	
165	14.972222	5.027778	15.055556	4.944444	14.888889	5.111111	
166	14.972222	5.027778	15.055556	4.944444	14.888889	5.111111	
167	14.972222	5.027778	15.055556	4.944444	14.888889	5.111111	
168	14.972222	5.027778	15.055556	4.944444	14.888889	5.111111	
169	14.972222	5.027778	15.055556	4.944444	14.888889	5.111111	
170	14.972222	5.027778	15.055556	4.944444	14.888889	5.111111	
171	14.972222	5.027778	15.055556	4.944444	14.888889	5.111111	
172	14.972222	5.027778	15.055556	4.944444	14.888889	5.111111	
173	14.972222	5.027778	15.055556	4.944444	14.888889	5.111111	
174	14.972222	5.027778	15.055556	4.944444	14.888889	5.111111	
175	14.972222	5.027778	15.055556	4.944444	14.888889	5.111111	
176	14.972222	5.027778	15.055556	4.944444	14.888889	5.111111	
177	14.972222	5.027778	15.055556	4.944444	14.888889	5.111111	
178	14.972222	5.027778	15.055556	4.944444	14.888889	5.111111	
179	14.972222	5.027778	15.055556	4.944444	14.888889	5.111111	
180	14.972222	5.027778	14.722222	5.277778	15.222222	4.777778	
181	14.972222	5.027778	14.722222	5.277778	15.222222	4.777778	
182	14.972222	5.027778	14.722222	5.277778	15.222222	4.777778	
183	14.972222	5.027778	14.722222	5.277778	15.222222	4.777778	
184	14.972222	5.027778	14.722222	5.277778	15.222222	4.777778	
185	14.972222	5.027778	14.722222	5.277778	15.222222	4.777778	
186	14.972222	5.027778	14.722222	5.277778	15.222222	4.777778	
187	14.972222	5.027778	14.722222	5.277778	15.222222	4.777778	
188	14.972222	5.027778	14.722222	5.277778	15.222222	4.777778	
