=============================================================================================
FinancialAdvisor:
rule	 performance	 counter	 avg_performance	 rule details
=============================================================================================
38	|	 -11.512925	|	       0	|	 -11.512925	 | [ 10.0 6.6 2.2 7.9 1.8 3.6 9.9 6.2 5.0 5.4 ]
39	|	 -11.512925	|	       0	|	 -11.512925	 | [ 5.0 8.2 2.1 10.0 5.5 5.1 1.2 7.1 7.7 8.9 ]
40	|	 -11.512925	|	       0	|	 -11.512925	 | [ 9.6 1.6 6.1 7.7 4.0 9.1 6.2 5.9 2.0 8.3 ]
41	|	 -11.512925	|	       0	|	 -11.512925	 | [ 7.8 8.5 9.7 9.1 5.2 5.8 7.0 8.5 1.3 4.8 ]
42	|	 -11.512925	|	       0	|	 -11.512925	 | [ 2.2 7.5 9.3 8.4 3.7 1.4 8.7 8.8 1.7 4.7 ]
43	|	 -11.512925	|	       0	|	 -11.512925	 | [ 4.8 3.9 7.2 5.7 9.2 4.8 8.4 5.3 8.4 3.4 ]
44	|	 -11.512925	|	       0	|	 -11.512925	 | [ 7.7 9.1 1.4 8.8 4.4 6.1 4.4 8.5 8.2 3.7 ]
45	|	 -11.512925	|	       0	|	 -11.512925	 | [ 9.6 9.0 6.4 5.1 3.7 6.2 2.6 7.4 8.1 1.3 ]
46	|	 -11.512925	|	       0	|	 -11.512925	 | [ 5.7 3.3 1.2 6.4 6.8 1.7 1.7 7.8 1.5 1.0 ]
47	|	 -11.512925	|	       0	|	 -11.512925	 | [ 2.4 8.6 1.8 3.0 2.1 8.4 9.1 2.9 2.3 2.5 ]
48	|	 -11.512925	|	       0	|	 -11.512925	 | [ 1.5 9.7 2.2 7.5 1.6 9.1 1.8 1.4 6.2 3.1 ]
49	|	 -11.512925	|	       0	|	 -11.512925	 | [ 9.2 9.7 3.0 5.9 5.7 10.0 5.4 2.4 9.7 1.8 ]
50	|	 -11.512925	|	       0	|	 -11.512925	 | [ 5.2 3.7 2.0 5.8 6.9 6.3 3.5 4.8 6.9 9.6 ]
51	|	 -11.512925	|	       0	|	 -11.512925	 | [ 8.2 8.8 6.1 3.2 2.3 9.5 7.0 9.5 7.7 3.2 ]
52	|	 -11.512925	|	       0	|	 -11.512925	 | [ 4.2 2.6 3.7 1.2 5.7 8.4 4.7 5.3 1.3 8.2 ]
53	|	 -11.512925	|	       0	|	 -11.512925	 | [ 1.1 7.1 4.5 8.7 5.2 7.4 3.7 8.4 6.3 3.0 ]
54	|	 -11.512925	|	       0	|	 -11.512925	 | [ 3.3 9.7 8.2 2.0 5.4 3.0 9.4 8.3 5.3 8.2 ]
55	|	 -11.512925	|	       0	|	 -11.512925	 | [ 9.5 9.7 6.6 4.6 9.1 5.1 6.8 8.6 2.7 7.5 ]
56	|	 -11.512925	|	       0	|	 -11.512925	 | [ 7.0 1.7 6.0 5.9 3.8 1.3 4.1 6.1 9.5 7.0 ]
57	|	 -11.512925	|	       0	|	 -11.512925	 | [ 1.5 5.4 3.9 9.4 9.5 6.6 9.9 2.5 9.3 2.4 ]
58	|	 -11.512925	|	       0	|	 -11.512925	 | [ 7.7 7.1 4.3 2.4 6.0 1.9 4.7 3.0 2.0 4.7 ]
59	|	 -11.512925	|	       0	|	 -11.512925	 | [ 2.4 6.4 8.5 2.4 1.6 5.5 5.6 8.1 3.2 8.7 ]
60	|	 -11.512925	|	       0	|	 -11.512925	 | [ 8.1 6.9 6.1 6.1 7.2 7.5 2.4 6.5 9.1 3.5 ]
61	|	 -11.512925	|	       0	|	 -11.512925	 | [ 4.9 2.6 9.2 7.3 5.5 2.1 9.1 2.2 8.2 7.8 ]
62	|	 -11.512925	|	       0	|	 -11.512925	 | [ 5.3 8.2 9.4 6.4 4.4 7.1 2.6 5.5 2.9 6.0 ]
63	|	 -11.512925	|	       0	|	 -11.512925	 | [ 8.1 1.4 6.4 9.1 1.9 4.6 3.8 6.7 8.5 9.5 ]
64	|	 -11.512925	|	       0	|	 -11.512925	 | [ 8.3 6.3 2.4 9.3 8.5 6.2 5.2 5.8 6.6 6.6 ]
65	|	 -11.512925	|	       0	|	 -11.512925	 | [ 2.6 2.4 4.3 3.3 2.9 9.0 5.0 1.7 8.9 5.6 ]
66	|	 -11.512925	|	       0	|	 -11.512925	 | [ 1.5 4.0 1.3 1.5 6.4 10.0 5.9 7.6 2.7 6.2 ]
67	|	 -11.512925	|	       0	|	 -11.512925	 | [ 9.3 1.8 6.5 6.8 8.3 6.8 1.6 7.0 8.4 5.1 ]
68	|	 -11.512925	|	       0	|	 -11.512925	 | [ 6.6 7.1 8.1 4.1 3.6 2.1 5.8 8.8 5.3 1.8 ]
69	|	 -11.512925	|	       0	|	 -11.512925	 | [ 9.6 8.9 6.5 3.9 7.3 3.0 7.6 8.8 1.3 7.3 ]
70	|	 -11.512925	|	       0	|	 -11.512925	 | [ 6.6 4.2 5.4 4.1 2.8 7.0 5.6 7.8 5.0 2.8 ]
71	|	 -11.512925	|	       0	|	 -11.512925	 | [ 2.8 7.2 6.2 4.7 3.0 3.6 4.7 2.9 2.0 4.4 ]
72	|	 -11.512925	|	       0	|	 -11.512925	 | [ 8.4 6.4 5.0 9.7 6.7 6.0 8.6 9.3 8.6 1.1 ]
73	|	 -11.512925	|	       0	|	 -11.512925	 | [ 4.6 7.5 9.1 3.9 2.6 1.7 7.4 9.0 2.4 7.4 ]
74	|	 -11.512925	|	       0	|	 -11.512925	 | [ 2.2 6.1 9.0 1.9 9.6 9.9 9.5 9.2 7.6 2.0 ]
75	|	 -11.512925	|	       0	|	 -11.512925	 | [ 5.8 1.1 6.5 2.7 5.4 7.2 5.3 2.1 8.2 2.3 ]
76	|	 -11.512925	|	       0	|	 -11.512925	 | [ 5.0 5.8 9.3 1.7 9.6 2.8 4.6 5.1 8.3 1.9 ]
77	|	 -11.512925	|	       0	|	 -11.512925	 | [ 9.6 8.4 2.5 3.8 4.8 6.7 1.7 2.2 9.1 5.3 ]
78	|	 -11.512925	|	       0	|	 -11.512925	 | [ 4.0 8.3 5.8 2.6 2.2 6.3 8.4 9.4 9.6 7.4 ]
79	|	 -11.512925	|	       0	|	 -11.512925	 | [ 9.1 4.5 3.1 4.0 2.4 1.8 9.9 10.0 7.4 4.7 ]
80	|	 -11.512925	|	       0	|	 -11.512925	 | [ 4.4 6.9 7.3 6.2 3.8 2.8 2.9 5.6 5.4 8.6 ]
81	|	 -11.512925	|	       0	|	 -11.512925	 | [ 3.1 5.3 8.0 4.0 8.6 2.2 4.1 9.2 9.2 7.8 ]
82	|	 -11.512925	|	       0	|	 -11.512925	 | [ 7.8 8.5 4.4 6.6 9.4 9.2 6.8 7.6 6.1 1.3 ]
