=============================================================================================
FinancialAdvisor:
rule	 performance	 counter	 avg_performance	 selection prob 	 rule details
=============================================================================================
47	|	 0.000000	|	    0	|	 0.000000	|	 0.000000	| [ 0.0 0.0 0.0 0.0 0.0 ]
48	|	 95.458846	|	    2	|	 47.729423	|	 0.000000	| [ 0.0 0.0 0.0 0.0 0.0 ]
49	|	 25.165563	|	    1	|	 25.165563	|	 0.000000	| [ 0.0 0.0 0.0 0.0 0.0 ]
50	|	 57.078768	|	    2	|	 28.539384	|	 0.000000	| [ 0.0 0.0 0.0 0.0 0.0 ]
51	|	 0.000000	|	    0	|	 0.000000	|	 0.000000	| [ 0.0 0.0 0.0 0.0 0.0 ]
52	|	 0.000000	|	    0	|	 0.000000	|	 0.000000	| [ 0.0 0.0 0.0 0.0 0.0 ]
53	|	 0.000000	|	    0	|	 0.000000	|	 0.000000	| [ 0.0 0.0 0.0 0.0 0.0 ]
54	|	 22.708823	|	    1	|	 22.708823	|	 0.000000	| [ 0.0 0.0 0.0 0.0 0.0 ]
55	|	 122.540971	|	    2	|	 61.270486	|	 0.000000	| [ 0.0 0.0 0.0 0.0 0.0 ]
56	|	 103.939940	|	    2	|	 51.969970	|	 0.000000	| [ 0.0 0.0 0.0 0.0 0.0 ]
57	|	 0.000000	|	    0	|	 0.000000	|	 0.000000	| [ 0.0 0.0 0.0 0.0 0.0 ]
58	|	 61.784722	|	    1	|	 61.784722	|	 0.000000	| [ 0.0 0.0 0.0 0.0 0.0 ]
59	|	 0.000000	|	    0	|	 0.000000	|	 0.000000	| [ 0.0 0.0 0.0 0.0 0.0 ]
60	|	 63.527329	|	    1	|	 63.527329	|	 0.000000	| [ 0.0 0.0 0.0 0.0 0.0 ]
61	|	 0.000000	|	    0	|	 0.000000	|	 0.000000	| [ 0.0 0.0 0.0 0.0 0.0 ]
62	|	 15.720084	|	    1	|	 15.720084	|	 0.000000	| [ 0.0 0.0 0.0 0.0 0.0 ]
63	|	 0.000000	|	    0	|	 0.000000	|	 0.000000	| [ 0.0 0.0 0.0 0.0 0.0 ]
64	|	 0.000000	|	    0	|	 0.000000	|	 0.000000	| [ 0.0 0.0 0.0 0.0 0.0 ]
65	|	 0.000000	|	    0	|	 0.000000	|	 0.000000	| [ 0.0 0.0 0.0 0.0 0.0 ]
66	|	 0.000000	|	    0	|	 0.000000	|	 0.000000	| [ 0.0 0.0 0.0 0.0 0.0 ]
67	|	 0.000000	|	    0	|	 0.000000	|	 0.000000	| [ 0.0 0.0 0.0 0.0 0.0 ]
68	|	 61.378826	|	    1	|	 61.378826	|	 0.000000	| [ 0.0 0.0 0.0 0.0 0.0 ]
69	|	 80.312510	|	    2	|	 40.156255	|	 0.000000	| [ 0.0 0.0 0.0 0.0 0.0 ]
70	|	 0.000000	|	    0	|	 0.000000	|	 0.000000	| [ 0.0 0.0 0.0 0.0 0.0 ]
71	|	 58.482620	|	    1	|	 58.482620	|	 0.000000	| [ 0.0 0.0 0.0 0.0 0.0 ]
72	|	 0.000000	|	    0	|	 0.000000	|	 0.000000	| [ 0.0 0.0 0.0 0.0 0.0 ]
73	|	 0.000000	|	    0	|	 0.000000	|	 0.000000	| [ 0.0 0.0 0.0 0.0 0.0 ]
74	|	 0.000000	|	    0	|	 0.000000	|	 0.000000	| [ 0.0 0.0 0.0 0.0 0.0 ]
75	|	 67.857906	|	    2	|	 33.928953	|	 0.000000	| [ 0.0 0.0 0.0 0.0 0.0 ]
76	|	 0.000000	|	    0	|	 0.000000	|	 0.000000	| [ 0.0 0.0 0.0 0.0 0.0 ]
77	|	 0.000000	|	    0	|	 0.000000	|	 0.000000	| [ 0.0 0.0 0.0 0.0 0.0 ]
78	|	 44.828639	|	    1	|	 44.828639	|	 0.000000	| [ 0.0 0.0 0.0 0.0 0.0 ]
79	|	 118.366039	|	    2	|	 59.183020	|	 0.000000	| [ 0.0 0.0 0.0 0.0 0.0 ]
80	|	 0.000000	|	    0	|	 0.000000	|	 0.000000	| [ 0.0 0.0 0.0 0.0 0.0 ]
81	|	 67.699210	|	    1	|	 67.699210	|	 0.000000	| [ 0.0 0.0 0.0 0.0 0.0 ]
82	|	 36.548967	|	    2	|	 18.274483	|	 0.000000	| [ 0.0 0.0 0.0 0.0 0.0 ]
83	|	 0.000000	|	    0	|	 0.000000	|	 0.000000	| [ 0.0 0.0 0.0 0.0 0.0 ]
84	|	 22.559282	|	    1	|	 22.559282	|	 0.000000	| [ 0.0 0.0 0.0 0.0 0.0 ]
85	|	 120.444349	|	    2	|	 60.222175	|	 0.000000	| [ 0.0 0.0 0.0 0.0 0.0 ]
86	|	 125.336467	|	    3	|	 41.778822	|	 0.000000	| [ 0.0 0.0 0.0 0.0 0.0 ]
87	|	 0.000000	|	    0	|	 0.000000	|	 0.000000	| [ 0.0 0.0 0.0 0.0 0.0 ]
88	|	 0.000000	|	    0	|	 0.000000	|	 0.000000	| [ 0.0 0.0 0.0 0.0 0.0 ]
89	|	 93.438520	|	    1	|	 93.438520	|	 0.997224	| [ 0.0 0.0 0.0 0.0 0.0 ]
90	|	 87.554552	|	    1	|	 87.554552	|	 0.002776	| [ 0.0 0.0 0.0 0.0 0.0 ]
91	|	 0.000000	|	    0	|	 0.000000	|	 0.000000	| [ 0.0 0.0 0.0 0.0 0.0 ]
92	|	 297.741630	|	    4	|	 74.435408	|	 0.000000	| [ 0.0 0.0 0.0 0.0 0.0 ]
93	|	 37.110508	|	    2	|	 18.555254	|	 0.000000	| [ 0.0 0.0 0.0 0.0 0.0 ]
94	|	 134.171575	|	    2	|	 67.085788	|	 0.000000	| [ 0.0 0.0 0.0 0.0 0.0 ]
95	|	 127.576525	|	    3	|	 42.525508	|	 0.000000	| [ 0.0 0.0 0.0 0.0 0.0 ]
96	|	 102.642903	|	    2	|	 51.321451	|	 0.000000	| [ 0.0 0.0 0.0 0.0 0.0 ]
97	|	 210.074160	|	    4	|	 52.518540	|	 0.000000	| [ 0.0 0.0 0.0 0.0 0.0 ]
98	|	 26.947844	|	    2	|	 13.473922	|	 0.000000	| [ 0.0 0.0 0.0 0.0 0.0 ]
99	|	 134.662923	|	    4	|	 33.665731	|	 0.000000	| [ 0.0 0.0 0.0 0.0 0.0 ]
=============================================================================================

