40	0.702284	nan
60	0.722444	nan
80	0.706550	nan
100	0.716488	nan
120	0.706827	nan
140	0.730443	nan
160	0.733379	nan
180	0.759519	nan
200	0.766205	nan
220	0.759834	nan
240	0.773482	nan
260	0.791546	nan
280	0.794617	nan
300	0.816244	nan
320	0.808372	nan
340	0.816065	nan
360	0.812811	nan
380	0.820156	nan
400	0.809716	nan
420	0.822847	nan
440	0.821073	nan
460	0.814844	nan
480	0.826022	nan
500	0.827235	nan
520	0.823107	nan
540	0.814720	nan
560	0.827467	nan
580	0.829196	nan
600	0.813454	nan
620	0.828785	nan
640	0.831708	nan
660	0.811681	nan
680	0.831200	nan
700	0.831812	nan
720	0.822400	nan
740	0.819327	nan
760	0.827574	nan
780	0.822185	nan
800	0.813946	nan
820	0.828628	nan
840	0.818102	nan
860	0.819372	nan
880	0.825429	nan
900	0.818121	nan
920	0.821392	nan
940	0.822913	nan
960	0.817873	nan
980	0.816414	nan
1000	0.815880	nan
1020	0.816512	nan
1040	0.816957	nan
1060	0.810198	nan
1080	0.811654	nan
1100	0.809049	nan
1120	0.809809	nan
1140	0.810543	nan
1160	0.807669	nan
1180	0.808700	nan
1200	0.808668	nan
1220	0.803057	nan
1240	0.808095	nan
1260	0.799312	nan
1280	0.806066	nan
1300	0.802994	nan
1320	0.799969	nan
1340	0.797904	nan
1360	0.800387	nan
1380	0.795554	nan
1400	0.798806	nan
1420	0.796277	nan
1440	0.790917	nan
1460	0.792892	nan
1480	0.794721	nan
1500	0.787482	nan
