40	-108.156387	-108.156387	0.000000
60	47.203716	47.203716	0.000000
80	-86.477193	-86.477193	0.000000
100	5.749001	5.749001	0.000000
120	-45.844845	-45.844845	0.000000
140	28.108347	28.108347	0.000000
160	-20.969483	-20.969483	0.000000
180	57.615304	57.615304	0.000000
200	-4.337973	-4.337973	0.000000
220	13.831144	13.831144	0.000000
240	89.965146	89.965146	0.000000
260	35.768988	35.768988	0.000000
280	20.788610	20.788610	0.000000
300	129.007397	129.007397	0.000000
320	-12.564598	-12.564598	0.000000
340	53.896923	53.896923	0.000000
360	-95.752056	-95.752056	0.000000
380	7.322276	7.322276	0.000000
400	-63.963981	-63.963981	0.000000
420	74.399088	74.399088	0.000000
440	-128.983019	-128.983019	0.000000
460	-12.282657	-12.282657	0.000000
480	152.381515	152.381515	0.000000
500	-30.970851	-30.970851	0.000000
520	-89.850086	-89.850086	0.000000
540	-37.109282	-37.109282	0.000000
560	125.499480	125.499480	0.000000
580	-124.038799	-124.038799	0.000000
600	-23.203696	-23.203696	0.000000
620	156.782723	156.782723	0.000000
640	-117.469719	-117.469719	0.000000
660	-94.270217	-94.270217	0.000000
680	179.210077	179.210077	0.000000
700	-92.999747	-92.999747	0.000000
720	-31.091187	-31.091187	0.000000
740	12.895952	12.895952	0.000000
760	67.355439	67.355439	0.000000
780	-154.380326	-154.380326	0.000000
800	-56.035875	-56.035875	0.000000
820	199.923855	199.923855	0.000000
840	-194.329964	-194.329964	0.000000
860	137.718152	137.718152	0.000000
880	38.463884	38.463884	0.000000
900	-36.509258	-36.509258	0.000000
920	35.197295	35.197295	0.000000
940	-23.765465	-23.765465	0.000000
960	-33.503190	-33.503190	0.000000
980	-43.017044	-43.017044	0.000000
1000	58.684608	58.684608	0.000000
1020	-34.023882	-34.023882	0.000000
1040	96.194178	96.194178	0.000000
1060	-40.181266	-40.181266	0.000000
1080	25.338897	25.338897	0.000000
1100	71.523626	71.523626	0.000000
1120	-40.584073	-40.584073	0.000000
1140	99.255090	99.255090	0.000000
1160	8.197381	8.197381	0.000000
1180	62.606443	62.606443	0.000000
1200	-27.536645	-27.536645	0.000000
1220	-51.088896	-51.088896	0.000000
1240	55.785175	55.785175	0.000000
1260	-34.056951	-34.056951	0.000000
1280	62.340650	62.340650	0.000000
1300	28.976540	28.976540	0.000000
1320	-56.106182	-56.106182	0.000000
1340	69.597819	69.597819	0.000000
1360	39.044467	39.044467	0.000000
1380	-0.973714	-0.973714	0.000000
1400	22.575501	22.575501	0.000000
1420	45.025923	45.025923	0.000000
1440	2.232141	2.232141	0.000000
1460	51.668512	51.668512	0.000000
1480	24.455462	24.455462	0.000000
1500	-9.570679	-9.570679	0.000000
