0	0	0	1600.000000
20	1	0	639.000000
40	0	0	744.000000
60	0	0	645.000000
80	0	0	737.000000
100	0	0	693.000000
120	0	0	752.000000
140	0	0	625.000000
160	0	0	602.000000
180	0	0	443.000000
200	0	0	393.000000
220	0	0	434.000000
240	0	0	336.000000
260	0	0	207.000000
280	0	0	179.000000
300	19	0	0.000000
320	64	0	57.000000
340	115	0	5.000000
360	50	0	36.000000
380	69	0	0.000000
400	93	0	82.000000
420	121	0	5.000000
440	5	0	35.000000
460	141	0	108.000000
480	118	0	0.000000
500	110	0	0.000000
520	92	0	37.000000
540	149	0	109.000000
560	106	0	3.000000
580	53	0	15.000000
600	173	0	138.000000
620	160	0	7.000000
640	18	0	0.000000
660	161	0	174.000000
680	169	0	9.000000
700	98	0	0.000000
720	143	0	50.000000
740	198	0	80.000000
760	118	0	0.000000
780	42	0	48.000000
800	72	0	124.000000
820	57	0	0.000000
840	14	0	108.000000
860	85	0	87.000000
880	31	0	0.000000
900	68	0	81.000000
920	65	0	34.000000
940	21	0	11.000000
960	29	0	56.000000
980	20	0	72.000000
1000	4	0	65.000000
1020	9	0	71.000000
1040	11	0	26.000000
1060	3	0	90.000000
1080	4	0	68.000000
1100	6	0	75.000000
1120	3	0	69.000000
1140	12	0	61.000000
1160	46	0	52.000000
1180	40	0	36.000000
1200	11	0	30.000000
1220	33	0	90.000000
1240	7	0	22.000000
1260	24	0	94.000000
1280	8	0	26.000000
1300	9	0	40.000000
1320	12	0	84.000000
1340	9	0	69.000000
1360	8	0	52.000000
1380	3	0	78.000000
1400	36	0	79.000000
1420	14	0	43.000000
1440	49	0	78.000000
1460	8	0	56.000000
1480	7	0	36.000000
1500	7	0	83.000000
