0	2250.000000	1125.000000	1125.000000
20	2250.000000	1125.000000	1125.000000
40	2252.250000	1125.900000	1126.350000
60	2256.750000	1126.350000	1130.400000
80	2270.263500	1134.004500	1136.259000
100	2291.481000	1144.368000	1147.113000
120	2311.911090	1154.349045	1157.562045
140	2331.617220	1164.424680	1167.192540
160	2350.555110	1173.645810	1176.909300
180	2370.676581	1183.412881	1187.263700
200	2392.484252	1195.149336	1197.334916
220	2414.290343	1206.983464	1207.306879
240	2431.979443	1215.578385	1216.401058
260	2453.837993	1226.829596	1227.008397
280	2474.267504	1236.058554	1238.208950
300	2494.348300	1245.777959	1248.570341
320	2514.615472	1257.636978	1256.978494
340	2532.569853	1264.630363	1267.939490
360	2553.104884	1273.717680	1279.387204
380	2571.541555	1284.849551	1286.692004
400	2590.345688	1295.003323	1295.342365
420	2603.772893	1301.261851	1302.511042
440	2613.139423	1303.376228	1309.763195
460	2615.431315	1305.397484	1310.033831
480	2612.545230	1304.472578	1308.072652
500	2607.600807	1302.425612	1305.175195
520	2599.839193	1300.209314	1299.629879
540	2594.072128	1299.870264	1294.201864
560	2588.280587	1297.726916	1290.553671
580	2588.666151	1297.218910	1291.447241
600	2593.620991	1301.014845	1292.606146
620	2604.008373	1308.329903	1295.678470
640	2627.807948	1319.269680	1308.538268
660	2651.936182	1332.352978	1319.583204
680	2677.937937	1345.395780	1332.542157
700	2703.045070	1358.600322	1344.444748
720	2726.777174	1370.581815	1356.195359
740	2742.124772	1378.305687	1363.819085
760	2766.457965	1390.669528	1375.788437
780	2785.028364	1400.274770	1384.753594
800	2802.217239	1408.281059	1393.936180
820	2815.513931	1415.227852	1400.286079
840	2826.261148	1420.343721	1405.917427
860	2834.072995	1423.374539	1410.698456
880	2841.504457	1426.101850	1415.402607
900	2832.202056	1421.514499	1410.687557
920	2841.638190	1425.912157	1415.726033
940	2850.711752	1430.724673	1419.987079
960	2859.082621	1434.588680	1424.493941
980	2863.430409	1436.030071	1427.400338
1000	2883.033129	1446.201564	1436.831565
