0	0.000000	0.000000
20	349.011361	209.088864
40	928.160620	284.639216
60	991.376196	283.204576
80	1018.770838	273.888454
100	1024.631354	265.883649
120	1022.753922	257.655614
140	1018.652904	251.746935
160	992.469376	249.313966
180	989.448934	249.009498
200	983.581545	251.649471
220	993.313083	253.677161
240	1012.909795	251.787975
260	998.968747	255.892667
280	1008.959079	253.926977
300	1007.049021	256.922443
320	1015.186135	256.667593
340	1015.067860	258.583546
360	1025.382646	258.760116
380	1025.689239	259.700339
400	1031.751068	259.442991
420	1027.405927	257.953801
440	1018.558858	255.013974
460	1017.498492	250.423806
480	985.734985	246.628551
500	987.677976	243.341417
520	961.421394	243.483578
540	969.787539	243.010651
560	959.006136	247.261552
580	983.231010	253.693832
600	1012.249041	262.190524
620	1032.111785	272.535059
640	1070.781420	283.128412
660	1077.485263	295.658269
680	1087.063916	305.977780
700	1098.823631	316.425376
720	1105.869439	324.913490
740	1115.419235	327.917692
760	1122.368979	337.086505
780	1131.122031	343.102581
800	1141.462764	347.885679
820	1151.816366	350.055794
840	1154.156325	350.768136
860	1164.322844	350.826959
880	1175.135031	349.853756
900	1181.996214	337.032944
920	1188.706791	337.006498
940	1195.552307	336.554002
960	1207.210081	334.626620
980	1216.404443	327.814596
1000	1219.846956	330.335438
