0	inf
20	1.114347
40	1.218246
60	1.247313
80	1.258590
100	1.258193
120	1.253903
140	1.248132
160	1.232820
180	1.227352
200	1.221234
220	1.221197
240	1.225458
260	1.226164
280	1.225707
300	1.220641
320	1.219451
340	1.214999
360	1.214078
380	1.209717
400	1.207553
420	1.201454
440	1.194941
460	1.190017
480	1.176348
500	1.183641
520	1.171544
540	1.171267
560	1.161612
580	1.162292
600	1.165016
620	1.163846
640	1.169517
660	1.163448
680	1.156984
700	1.151361
720	1.144484
740	1.146312
760	1.139944
780	1.132836
800	1.127138
820	1.120726
840	1.111191
860	1.105048
880	1.099263
900	1.092964
920	1.088049
940	1.084561
960	1.082985
980	1.089565
1000	1.088363
