0	0.000000
20	0.000000
40	0.000000
60	13.284403
80	28.523163
100	37.271937
120	42.268676
140	46.374574
160	54.682649
180	59.343759
200	61.134336
220	61.224997
240	61.636142
260	70.244270
280	72.663018
300	71.057333
320	69.261726
340	70.093678
360	68.756258
380	64.106719
400	61.527686
420	57.457714
440	53.243152
460	48.493044
480	43.659514
500	38.825985
520	33.992453
540	29.158922
560	24.941038
580	21.521921
600	18.554315
620	15.371734
640	12.813503
660	10.576298
680	8.805101
700	7.098183
720	5.533532
740	4.064523
760	2.724412
780	2.002400
800	1.569670
820	0.979076
840	0.529404
860	0.261449
880	0.150123
900	0.061591
920	0.019731
940	0.000000
960	0.000000
980	0.000000
1000	0.000000
