0	1.000000	1.000000	1.000000
20	0.800000	0.800000	0.800000
40	0.171000	0.180000	0.162000
60	0.088000	0.096000	0.080000
80	0.054000	0.056000	0.052000
100	0.052000	0.050000	0.054000
120	0.061000	0.058000	0.064000
140	0.073000	0.084000	0.062000
160	0.115000	0.114000	0.116000
180	0.126000	0.130000	0.122000
200	0.141000	0.126000	0.156000
220	0.136000	0.120000	0.152000
240	0.117000	0.120000	0.114000
260	0.144000	0.156000	0.132000
280	0.139000	0.126000	0.152000
300	0.150000	0.140000	0.160000
320	0.148000	0.144000	0.152000
340	0.156000	0.168000	0.144000
360	0.152000	0.160000	0.144000
380	0.160000	0.144000	0.176000
400	0.161000	0.150000	0.172000
420	0.174000	0.176000	0.172000
440	0.191000	0.202000	0.180000
460	0.200000	0.202000	0.198000
480	0.241000	0.238000	0.244000
500	0.243000	0.246000	0.240000
520	0.276000	0.280000	0.272000
540	0.269000	0.244000	0.294000
560	0.285000	0.284000	0.286000
580	0.263000	0.248000	0.278000
600	0.235000	0.228000	0.242000
620	0.219000	0.204000	0.234000
640	0.183000	0.184000	0.182000
660	0.184000	0.180000	0.188000
680	0.183000	0.180000	0.186000
700	0.179000	0.176000	0.182000
720	0.181000	0.178000	0.184000
740	0.180000	0.180000	0.180000
760	0.181000	0.180000	0.182000
780	0.182000	0.180000	0.184000
800	0.179000	0.178000	0.180000
820	0.177000	0.174000	0.180000
840	0.184000	0.182000	0.186000
860	0.181000	0.180000	0.182000
880	0.177000	0.176000	0.178000
900	0.175000	0.170000	0.180000
920	0.176000	0.170000	0.182000
940	0.176000	0.170000	0.182000
960	0.171000	0.164000	0.178000
980	0.169000	0.160000	0.178000
1000	0.172000	0.166000	0.178000
