740	901.482417	166.010121	17.582551	12814.733030	12797.150479	0.003316	0.000038	0.175784	666.051226	1025.557563	759.300863	1044.968510	0.000000	0.000000
760	935.681658	191.341412	13.550516	12896.174308	12882.623792	0.002690	0.000028	0.132327	677.071601	1043.419466	771.897837	1066.870454	0.000000	0.000000
780	943.415440	170.772136	10.381357	12962.964860	12952.583504	0.001616	0.000021	0.143358	708.434826	1046.536443	805.225550	1064.089131	0.000000	0.000000
800	990.435897	193.639829	7.965268	13046.364588	13038.399320	0.001096	0.000016	0.115034	711.388981	1071.732401	809.229278	1093.784661	0.000000	0.000000
820	990.539768	183.261157	5.897197	13116.492417	13110.595220	0.001215	0.000011	0.136115	713.909420	1085.188982	809.923323	1104.203863	0.000000	0.000000
840	991.089285	177.139761	4.680855	13199.292213	13194.611359	0.000603	0.000009	0.132885	730.520506	1077.974233	821.745025	1100.506812	0.000000	0.000000
860	1027.890328	197.619940	3.614264	13284.181709	13280.567445	0.000454	0.000007	0.108675	733.653550	1104.241885	827.844042	1128.194064	0.000000	0.000000
880	1014.109520	181.984254	2.724980	13360.210844	13357.485864	0.000366	0.000005	0.115537	740.669835	1105.861504	829.387360	1130.476843	0.000000	0.000000
900	1012.969394	182.968012	2.036724	13447.217106	13445.180382	0.000235	0.000003	0.117472	759.353657	1109.976343	847.534348	1136.123489	0.000000	0.000000
920	1026.111194	188.691157	1.435830	13533.704148	13532.268318	0.000181	0.000002	0.108814	760.007936	1126.779717	846.603844	1148.488425	0.000000	0.000000
940	940.229929	179.945302	0.762324	13618.096088	13617.333764	0.000170	0.000001	0.113740	762.228641	1121.342362	843.076385	1142.973698	0.000000	0.000000
960	956.806305	189.570909	0.321361	13704.503222	13704.181861	0.000031	0.000001	0.103968	734.574332	1137.464896	811.893154	1155.502672	0.000000	0.000000
980	907.667234	177.758221	0.106877	13787.618477	13787.511600	0.000013	0.000000	0.111111	697.561837	1132.564457	773.416591	1153.611876	0.000000	0.000000
1000	859.787598	152.663638	0.030282	13879.255355	13879.225074	0.000007	0.000000	0.155327	706.423741	1084.969930	770.556919	1109.512211	0.000000	0.000000
1020	880.073670	177.081876	0.020188	13973.234713	13973.214526	0.000002	0.000000	0.124486	707.000556	1100.971011	771.024896	1121.281432	0.000000	0.000000
1040	828.069912	184.190282	0.010094	14052.098676	14052.088582	0.000002	0.000000	0.103791	691.234130	1100.839495	749.908028	1120.736803	0.000000	0.000000
1060	785.943814	163.898291	-0.000000	14126.167210	14126.167210	-0.000000	-0.000000	0.112867	683.933516	1093.370907	737.294636	1112.016646	0.000000	0.000000
1080	767.697019	165.262156	0.000000	14207.308732	14207.308732	0.000000	0.000000	0.126121	674.099629	1079.288885	724.395304	1101.531603	0.000000	0.000000
1100	769.553172	174.548222	0.000000	14285.252318	14285.252318	0.000000	0.000000	0.163050	657.909008	1082.494519	701.890374	1101.895922	0.000000	0.000000
1120	774.300304	137.233758	0.000000	14356.475841	14356.475841	0.000000	0.000000	0.281532	678.973178	1053.602051	716.885452	1071.682642	0.000000	0.000000
1140	805.317861	195.846980	0.000000	14436.187761	14436.187761	0.000000	0.000000	0.084810	681.984592	1086.058224	723.941723	1106.778633	0.000000	0.000000
1160	793.280760	169.141760	0.000000	14482.659187	14482.659187	0.000000	0.000000	0.129858	680.977580	1089.923525	722.372255	1109.504794	0.000000	0.000000
