0	0.000000	0.000000
20	1501.691356	74.996314
40	1394.320380	63.692313
60	1505.976153	71.852348
80	1409.910667	67.419932
100	1461.258162	74.472163
120	1398.857506	71.663385
140	1542.475403	79.343905
160	1576.569960	81.865358
180	1749.335341	85.344493
200	1809.974730	89.184383
220	1775.999127	89.131239
240	1885.373425	96.073741
260	2021.112811	100.907459
280	2058.242286	105.007239
300	2242.227743	108.399175
320	2198.718110	106.979286
340	2255.276960	107.907577
360	2234.423491	110.370014
380	2273.938362	110.672096
400	2207.456900	109.646952
420	2286.583534	113.581261
440	2265.464079	115.991716
460	2203.739124	111.780511
480	2325.388659	113.216488
500	2339.400902	111.407033
520	2309.030081	112.138600
540	2247.704456	114.056056
560	2361.089857	120.261581
580	2351.268441	116.438950
600	2241.478262	114.113518
620	2385.626874	118.918648
640	2395.133962	118.909337
660	2229.146550	117.659562
680	2402.641096	121.879467
700	2424.908370	119.975917
720	2392.984342	116.063101
740	2369.813084	117.076212
760	2465.372621	118.325598
780	2424.339082	119.393143
800	2352.197578	120.183879
820	2488.347297	125.829328
840	2377.629428	123.908537
860	2413.430841	124.633346
880	2519.338380	124.522687
900	2439.947417	119.651470
920	2500.077590	123.662372
940	2537.159037	123.989260
960	2499.661676	123.790164
980	2488.205123	126.957215
1000	2506.782838	128.089865
1020	2506.156561	126.477050
1040	2574.739394	128.835334
1060	2517.016072	129.900888
1080	2553.707696	129.174751
1100	2565.979373	129.438735
1120	2581.875140	133.193808
1140	2611.342901	132.567024
1160	2646.268679	133.540685
1180	2685.552927	132.258411
1200	2710.114727	133.243155
1220	2661.585838	133.537023
1240	2760.266774	137.208008
1260	2703.789190	135.331339
1280	2799.156424	139.981296
1300	2816.033043	141.988754
1320	2772.827350	143.438175
1340	2828.918508	144.230997
1360	2861.230746	146.513113
1380	2862.206954	147.114305
1400	2864.676164	150.397447
1420	2956.175504	146.611734
1440	2936.356340	143.790069
1460	2991.966637	150.240579
1480	3038.267633	152.486329
1500	3017.187291	150.543287
