0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
20	12.000000	12.000000	12.000000	12.000000	12.000000	12.000000	12.000000	12.000000	12.000000	12.000000
40	13.000000	13.000000	10.000000	10.000000	11.000000	13.000000	10.000000	13.000000	10.000000	10.000000
60	15.000000	8.000000	12.000000	14.000000	11.000000	9.000000	14.000000	9.000000	14.000000	14.000000
80	10.000000	14.000000	10.000000	7.000000	14.000000	15.000000	8.000000	15.000000	11.000000	7.000000
100	16.000000	11.000000	14.000000	14.000000	6.000000	7.000000	15.000000	7.000000	10.000000	14.000000
120	16.000000	10.000000	7.000000	8.000000	15.000000	16.000000	6.000000	15.000000	15.000000	8.000000
140	16.000000	11.000000	15.000000	16.000000	8.000000	9.000000	16.000000	10.000000	7.000000	16.000000
160	12.000000	16.000000	11.000000	8.000000	17.000000	18.000000	10.000000	14.000000	17.000000	9.000000
180	21.000000	13.000000	17.000000	18.000000	12.000000	8.000000	19.000000	10.000000	9.000000	18.000000
200	20.000000	13.000000	15.000000	14.000000	18.000000	20.000000	13.000000	19.000000	19.000000	11.000000
220	13.000000	17.000000	16.000000	19.000000	14.000000	10.000000	20.000000	11.000000	11.000000	19.000000
240	22.000000	18.000000	18.000000	12.000000	18.000000	21.000000	12.000000	19.000000	19.000000	11.000000
260	23.000000	12.000000	17.000000	22.000000	18.000000	13.000000	23.000000	13.000000	15.000000	22.000000
280	21.000000	19.000000	20.000000	14.000000	17.000000	24.000000	15.000000	22.000000	22.000000	11.000000
300	25.000000	21.000000	22.000000	24.000000	22.000000	17.000000	26.000000	12.000000	15.000000	24.000000
320	27.000000	20.000000	20.000000	11.000000	18.000000	27.000000	15.000000	23.000000	16.000000	16.000000
340	30.000000	23.000000	24.000000	22.000000	16.000000	15.000000	26.000000	13.000000	23.000000	27.000000
360	18.000000	19.000000	13.000000	18.000000	23.000000	30.000000	12.000000	24.000000	18.000000	11.000000
380	24.000000	26.000000	25.000000	27.000000	14.000000	12.000000	28.000000	16.000000	21.000000	26.000000
400	32.000000	17.000000	14.000000	14.000000	24.000000	21.000000	11.000000	23.000000	19.000000	12.000000
420	22.000000	27.000000	25.000000	30.000000	12.000000	29.000000	30.000000	19.000000	14.000000	31.000000
440	33.000000	10.000000	16.000000	12.000000	24.000000	15.000000	13.000000	18.000000	25.000000	11.000000
460	23.000000	12.000000	26.000000	30.000000	14.000000	22.000000	32.000000	21.000000	14.000000	28.000000
480	32.000000	26.000000	14.000000	11.000000	24.000000	13.000000	10.000000	22.000000	25.000000	20.000000
500	22.000000	15.000000	12.000000	33.000000	18.000000	29.000000	26.000000	18.000000	13.000000	16.000000
520	29.000000	26.000000	27.000000	9.000000	26.000000	13.000000	17.000000	28.000000	26.000000	21.000000
540	26.000000	18.000000	15.000000	20.000000	12.000000	27.000000	20.000000	11.000000	13.000000	15.000000
560	16.000000	28.000000	25.000000	26.000000	29.000000	14.000000	13.000000	28.000000	27.000000	21.000000
580	22.000000	18.000000	22.000000	13.000000	11.000000	29.000000	29.000000	10.000000	11.000000	16.000000
600	31.000000	17.000000	17.000000	13.000000	10.000000	16.000000	7.000000	27.000000	28.000000	15.000000
620	27.000000	23.000000	18.000000	31.000000	25.000000	21.000000	10.000000	12.000000	12.000000	26.000000
