40	-0.071500
60	0.080079
80	-0.063790
100	0.036419
120	-0.042703
140	0.102668
160	0.022104
180	0.109583
200	0.034664
220	-0.018771
240	0.061585
260	0.071996
280	0.018371
300	0.089390
320	-0.019405
340	0.025724
360	-0.009247
380	0.017685
400	-0.029236
420	0.035845
440	-0.009236
460	-0.027246
480	0.055201
500	0.006026
520	-0.012982
540	-0.026559
560	0.050445
580	-0.004160
600	-0.046694
620	0.064310
640	0.003985
660	-0.069302
680	0.077830
700	0.009268
720	-0.013165
740	-0.009683
760	0.040324
780	-0.016644
800	-0.029757
820	0.057882
840	-0.044495
860	0.015058
880	0.043883
900	-0.031513
920	0.024644
940	0.014832
960	-0.014779
980	-0.004583
1000	0.007655
1020	0.010572
1040	0.038109
1060	-0.012318
1080	0.023999
1100	0.015220
1120	0.014376
1140	0.020852
1160	0.021377
1180	0.024450
1200	0.016981
1220	-0.009732
1240	0.044654
1260	-0.012424
1280	0.042092
1300	0.014851
1320	-0.010265
1340	0.028310
1360	0.016947
1380	0.007847
1400	0.004862
1420	0.039695
1440	-0.000550
1460	0.026193
1480	0.020943
1500	-0.000594
