0	1.100000
20	1.100000
40	1.100000
60	1.100000
80	1.100000
100	1.100000
120	1.100000
140	1.100000
160	1.100000
180	1.100000
200	1.100000
220	1.155000
240	1.155000
260	1.155000
280	1.155000
300	1.212750
320	1.212750
340	1.212750
360	1.212750
380	1.212750
400	1.212750
420	1.273388
440	1.337057
460	1.337057
480	1.337057
500	1.337057
520	1.337057
540	1.337057
560	1.337057
580	1.337057
600	1.337057
620	1.337057
640	1.337057
660	1.337057
680	1.337057
700	1.337057
720	1.337057
740	1.403910
760	1.403910
780	1.403910
800	1.403910
820	1.403910
840	1.403910
860	1.403910
880	1.403910
900	1.474105
920	1.474105
940	1.474105
960	1.474105
980	1.474105
1000	1.474105
