0	nan	nan	nan	nan	nan	nan
20	0.012500	12.012500	0.012500	12.012500	nan	nan
40	0.000000	10.700000	0.000000	10.700000	nan	nan
60	0.000000	11.937500	0.000000	11.937500	nan	nan
80	0.000000	10.787500	0.000000	10.787500	nan	nan
100	0.000000	11.337500	0.000000	11.337500	nan	nan
120	0.000000	10.600000	0.000000	10.600000	nan	nan
140	0.000000	12.187500	0.000000	12.187500	nan	nan
160	0.000000	12.475000	0.000000	12.475000	nan	nan
180	0.000000	14.462500	0.000000	14.462500	nan	nan
200	0.000000	15.087500	0.000000	15.087500	nan	nan
220	0.000000	14.575000	0.000000	14.575000	nan	nan
240	0.000000	15.800000	0.000000	15.800000	nan	nan
260	0.000000	17.412500	0.000000	17.412500	nan	nan
280	0.000000	17.762500	0.000000	17.762500	nan	nan
300	0.237500	20.000000	0.237500	20.000000	nan	nan
320	0.800000	19.287500	0.800000	19.287500	nan	nan
340	1.437500	19.937500	1.437500	19.937500	nan	nan
360	0.625000	19.550000	0.625000	19.550000	nan	nan
380	0.862500	20.000000	0.862500	20.000000	nan	nan
400	1.162500	18.975000	1.162500	18.975000	nan	nan
420	1.512500	19.937500	1.512500	19.937500	nan	nan
440	0.062500	19.562500	0.062500	19.562500	nan	nan
460	1.762500	18.650000	1.762500	18.650000	nan	nan
480	1.475000	20.000000	1.475000	20.000000	nan	nan
500	1.375000	20.000000	1.375000	20.000000	nan	nan
520	1.150000	19.537500	1.150000	19.537500	nan	nan
540	1.862500	18.637500	1.862500	18.637500	nan	nan
560	1.325000	19.962500	1.325000	19.962500	nan	nan
580	0.662500	19.812500	0.662500	19.812500	nan	nan
600	2.162500	18.275000	2.162500	18.275000	nan	nan
620	2.000000	19.912500	2.000000	19.912500	nan	nan
640	0.225000	20.000000	0.225000	20.000000	nan	nan
660	2.012500	17.825000	2.012500	17.825000	nan	nan
680	2.112500	19.887500	2.112500	19.887500	nan	nan
700	1.225000	20.000000	1.225000	20.000000	nan	nan
720	1.787500	19.375000	1.787500	19.375000	nan	nan
740	2.475000	19.000000	2.475000	19.000000	nan	nan
760	1.475000	20.000000	1.475000	20.000000	nan	nan
780	0.525000	19.400000	0.525000	19.400000	nan	nan
800	0.900000	18.450000	0.900000	18.450000	nan	nan
820	0.712500	20.000000	0.712500	20.000000	nan	nan
840	0.175000	18.650000	0.175000	18.650000	nan	nan
860	1.062500	18.912500	1.062500	18.912500	nan	nan
880	0.387500	20.000000	0.387500	20.000000	nan	nan
900	0.850000	18.987500	0.850000	18.987500	nan	nan
920	0.812500	19.575000	0.812500	19.575000	nan	nan
940	0.262500	19.862500	0.262500	19.862500	nan	nan
960	0.362500	19.300000	0.362500	19.300000	nan	nan
980	0.250000	19.100000	0.250000	19.100000	nan	nan
1000	0.050000	19.187500	0.050000	19.187500	nan	nan
1020	0.112500	19.112500	0.112500	19.112500	nan	nan
1040	0.137500	19.675000	0.137500	19.675000	nan	nan
1060	0.037500	18.875000	0.037500	18.875000	nan	nan
1080	0.050000	19.150000	0.050000	19.150000	nan	nan
1100	0.075000	19.062500	0.075000	19.062500	nan	nan
1120	0.037500	19.137500	0.037500	19.137500	nan	nan
1140	0.150000	19.237500	0.150000	19.237500	nan	nan
1160	0.575000	19.350000	0.575000	19.350000	nan	nan
1180	0.500000	19.550000	0.500000	19.550000	nan	nan
1200	0.137500	19.625000	0.137500	19.625000	nan	nan
1220	0.412500	18.875000	0.412500	18.875000	nan	nan
1240	0.087500	19.725000	0.087500	19.725000	nan	nan
1260	0.300000	18.825000	0.300000	18.825000	nan	nan
1280	0.100000	19.675000	0.100000	19.675000	nan	nan
1300	0.112500	19.500000	0.112500	19.500000	nan	nan
1320	0.150000	18.950000	0.150000	18.950000	nan	nan
1340	0.112500	19.137500	0.112500	19.137500	nan	nan
1360	0.100000	19.350000	0.100000	19.350000	nan	nan
1380	0.037500	19.025000	0.037500	19.025000	nan	nan
1400	0.450000	19.012500	0.450000	19.012500	nan	nan
1420	0.175000	19.462500	0.175000	19.462500	nan	nan
1440	0.612500	19.025000	0.612500	19.025000	nan	nan
1460	0.100000	19.300000	0.100000	19.300000	nan	nan
1480	0.087500	19.550000	0.087500	19.550000	nan	nan
1500	0.087500	18.962500	0.087500	18.962500	nan	nan
