0	0.000000
20	0.900000
40	2.250000
60	2.263500
80	2.297250
100	2.331203
120	0.000000
140	2.376973
160	2.376973
180	2.412627
200	2.448282
220	2.484471
240	2.521195
260	2.558463
280	2.596280
300	2.634657
320	2.673602
340	2.713122
360	2.753226
380	2.793922
400	2.835221
420	2.877130
440	2.919658
460	2.962815
480	3.006610
500	3.051052
520	3.096151
540	3.141917
560	3.188359
580	3.235488
600	3.283313
620	3.331846
640	3.381095
660	3.431073
680	3.481789
700	3.533255
720	3.585482
740	3.638481
760	3.692263
780	3.746841
800	3.802225
820	3.858427
840	3.915461
860	3.973337
880	4.032069
900	4.091669
920	2.513255
940	4.197136
960	4.234835
980	4.297792
1000	4.361314
1020	4.481104
1040	4.547341
1060	4.614558
1080	4.682768
1100	4.751986
1120	4.822228
1140	2.961991
1160	3.014011
1180	3.029081
1200	5.121798
1220	5.167802
1240	5.244629
1260	5.322146
1280	5.400816
1300	5.480648
1320	5.561660
1340	3.416178
1360	3.433259
1380	0.160471
1400	5.729311
1420	5.731718
1440	5.817658
1460	5.903634
1480	3.626231
1500	6.055806
